song,artist_1,artist_id_1,genre_1,album,label,popularity,total_tracks,album_id,duration,date,date_album,imagen,url_song,artist_2,genre_2,artist_id_2,artist_3,genre_3,artist_id_3,artist_4,artist_id_4,genre_4,artist_5,artist_id_5,genre_5
Love Will Find a Way,Yes,7AC976RDJzL2asmZuz7qil,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock",Big Generator,Rhino,47.0,8,1tlsJPpfTZA7Z9o091Ylkk,289733,2023-04-04T14:55:31Z,1987-09-15,https://i.scdn.co/image/ab67616d0000b27362d739bbd67dc11b81785dc5,https://open.spotify.com/track/5B8sDKrg4VN8etjH0vFz40,none,none,none,none,none,none,none,none,none,none,none,none
Final Eyes,Yes,7AC976RDJzL2asmZuz7qil,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock",Big Generator,Rhino,47.0,8,1tlsJPpfTZA7Z9o091Ylkk,386186,2023-04-04T14:55:31Z,1987-09-15,https://i.scdn.co/image/ab67616d0000b27362d739bbd67dc11b81785dc5,https://open.spotify.com/track/43x6Fy9ZCq4yJxggM3SgH1,none,none,none,none,none,none,none,none,none,none,none,none
I'm Running,Yes,7AC976RDJzL2asmZuz7qil,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock",Big Generator,Rhino,47.0,8,1tlsJPpfTZA7Z9o091Ylkk,457866,2023-04-04T14:55:31Z,1987-09-15,https://i.scdn.co/image/ab67616d0000b27362d739bbd67dc11b81785dc5,https://open.spotify.com/track/40OmCuD8f51yOa26p5HIPQ,none,none,none,none,none,none,none,none,none,none,none,none
Holy Lamb,Yes,7AC976RDJzL2asmZuz7qil,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock",Big Generator,Rhino,47.0,8,1tlsJPpfTZA7Z9o091Ylkk,203706,2023-04-04T14:55:31Z,1987-09-15,https://i.scdn.co/image/ab67616d0000b27362d739bbd67dc11b81785dc5,https://open.spotify.com/track/35ZNA3iAAJJOupuwru3xKi,none,none,none,none,none,none,none,none,none,none,none,none
Prime Time,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,303346,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/1k1I1C7pOi7tK1kUx2DZ0N,none,none,none,none,none,none,none,none,none,none,none,none
Let Me Go Home,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,201386,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/5fowo9X85P352pxf0X47jw,none,none,none,none,none,none,none,none,none,none,none,none
One Good Reason,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,217333,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/7FX1tVy3OgZF20ihrPheTv,none,none,none,none,none,none,none,none,none,none,none,none
Since the Last Goodbye,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,275253,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/3D5FYQGh2Duukh5JbFA3ew,none,none,none,none,none,none,none,none,none,none,none,none
Don't Answer Me,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,251853,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/3IeVrRu0jOlwOkTwD9AykT,none,none,none,none,none,none,none,none,none,none,none,none
Dancing on a High Wire,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,263693,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/3TcTuQRyqIaBkzZnezqx8t,none,none,none,none,none,none,none,none,none,none,none,none
You Don't Believe,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,266893,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/5vhDFOTm51TGtGaPTtcTKY,none,none,none,none,none,none,none,none,none,none,none,none
Pipeline - Instrumental,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,237133,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/6TErrSCoOBfHFeju90jgoJ,none,none,none,none,none,none,none,none,none,none,none,none
Ammonia Avenue,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,396053,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/56PWW8xp2oTax8Cj1OppWN,none,none,none,none,none,none,none,none,none,none,none,none
Don't Answer Me - Early Rough Mix,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,307560,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/0OrmNnYkHeAAeJaSwie59R,none,none,none,none,none,none,none,none,none,none,none,none
You Don't Believe - Demo,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,140373,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/0kZytQzrS6khpZBJoG1gn8,none,none,none,none,none,none,none,none,none,none,none,none
Since the Last Goodbye - Chris Rainbow Vocal Overdubs,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,27653,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/27AeDQDDhbQtBJVCv9zBuF,none,none,none,none,none,none,none,none,none,none,none,none
Since The Last Goodbye - Eric Guide Vocal - Rough Mix,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,263560,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/2yiz7YuMWSiY80yMky5GNB,none,none,none,none,none,none,none,none,none,none,none,none
You Don't Believe - Instrumental Tribute To The Shadows,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,186480,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/6PMToUDwXwGq9PmdhqKTbH,none,none,none,none,none,none,none,none,none,none,none,none
Dancing On A Highwire / Spotlight - Work In Progress,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,235360,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/2R8JJcMIygOUXeFU1SUWuR,none,none,none,none,none,none,none,none,none,none,none,none
Ammonia Ave - Eric Demo Vocal - Rough Mix,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,160120,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/6GdkO3u8h1gTOWRO3nLKGa,none,none,none,none,none,none,none,none,none,none,none,none
Ammonia Ave - Orchestral Overdub,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",Ammonia Avenue (Expanded Edition),Arista/Legacy,57.0,17,0RuvKbx3Zwa1LDkL9uEuTX,81786,2023-04-12T15:55:48Z,1984-02-07,https://i.scdn.co/image/ab67616d0000b2738a667825eb276f019e61be41,https://open.spotify.com/track/0Q5WMH69iAXbTz3SRchSqe,none,none,none,none,none,none,none,none,none,none,none,none
